pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
6.43,821.0,2.1,540.0,56.89,1.12,1.05,19.0,12.0,10.0,11.9,0
4.42,1480.0,7.7,332.0,54.92,1.19,1.18,23.0,7.0,7.6,18.4,0
2.67,1312.0,1.3,240.0,30.66,1.68,0.75,21.0,7.0,20.9,11.8,0
8.27,1464.0,5.8,330.0,35.89,1.22,1.72,24.0,8.0,11.4,14.5,0
7.91,1048.0,3.7,351.0,50.31,2.17,0.4,19.0,9.0,10.2,8.3,0
3.55,924.0,3.5,210.0,46.94,2.09,2.31,26.0,9.0,12.0,13.7,0
8.45,1553.0,3.6,359.0,42.03,1.35,1.78,21.0,9.0,14.7,15.5,1
7.3,244.0,1.5,192.0,35.01,0.28,0.07,0.0,0.0,4.5,6.4,1
9.2,1182.0,5.9,284.0,42.97,0.35,1.97,14.0,8.0,18.9,15.2,0
6.46,742.0,5.0,331.0,53.92,1.74,0.0,24.0,17.0,6.6,9.0,0
4.79,806.0,6.0,394.0,38.02,1.35,3.89,25.0,12.0,9.1,17.8,0
1.52,636.0,5.1,171.0,24.21,1.25,1.98,22.0,4.0,14.2,8.7,0
3.16,1314.0,3.7,437.0,32.38,1.36,1.74,17.0,13.0,20.8,3.2,0
4.83,1307.0,1.7,514.0,36.04,1.79,3.18,16.0,10.0,19.3,15.5,0
7.2,368.0,0.5,111.0,24.59,1.14,0.16,0.0,0.0,2.8,4.3,1
8.23,786.0,5.9,613.0,32.49,1.41,1.19,20.0,7.0,13.0,19.4,0
9.73,880.0,5.2,0.0,85.02,1.11,0.25,20.0,10.0,16.8,10.2,0
7.1,1604.0,5.2,594.0,36.72,2.51,1.37,,17.0,0.0,17.7,0
7.22,331.0,0.6,177.0,10.24,0.58,0.41,0.0,0.0,2.2,3.0,1
6.43,743.0,5.1,228.0,57.75,1.84,1.63,24.0,4.0,11.2,22.1,0
6.79,416.0,7.4,493.0,42.95,0.87,0.99,18.0,7.0,10.2,7.2,0
7.93,674.0,6.7,428.0,23.09,2.19,0.46,12.0,5.0,8.5,12.8,0
6.66,1732.0,4.9,510.0,47.08,1.16,2.17,18.0,4.0,12.4,9.4,0
3.86,931.0,9.1,439.0,47.3,2.38,0.45,22.0,12.0,15.3,5.3,0
4.67,990.0,7.3,497.0,49.37,0.63,1.19,15.0,10.0,4.4,5.4,0
6.53,993.0,0.0,667.0,67.39,1.76,1.72,16.0,9.0,18.0,4.1,0
7.33,961.0,6.4,282.0,51.75,0.05,0.0,18.0,7.0,6.1,16.4,0
7.72,339.0,1.2,172.0,0.0,0.52,0.03,0.0,0.0,2.7,2.0,0
6.99,139.0,0.9,160.0,28.77,0.37,0.43,0.0,0.0,5.8,1.4,1
7.18,359.0,0.2,175.0,15.26,0.68,0.27,0.0,0.0,1.8,3.9,1
7.56,246.0,2.0,215.0,8.51,0.43,0.39,0.0,,1.9,3.9,1
4.8,986.0,2.8,588.0,59.15,0.6,4.03,26.0,,21.5,9.9,0
7.39,2.0,0.2,135.0,55.99,3.42,1.03,25.0,10.0,12.1,5.0,0
7.08,221.0,1.4,144.0,33.54,1.15,0.33,0.0,0.0,2.9,0.4,1
4.4,405.0,9.0,624.0,15.61,2.27,1.35,23.0,7.0,14.7,9.6,0
6.99,1123.0,12.3,0.0,51.24,0.82,2.42,18.0,7.0,21.4,9.7,0
3.46,606.0,7.4,498.0,49.9,1.27,1.3,16.0,,8.4,14.0,0
8.74,864.0,7.8,348.0,53.05,2.18,1.95,15.0,7.0,11.3,4.6,0
6.87,1869.0,5.6,520.0,61.21,2.83,0.0,27.0,7.0,21.3,8.3,0
7.71,392.0,8.9,546.0,34.34,1.29,2.56,17.0,9.0,15.9,10.4,0
7.7,837.0,6.5,422.0,51.98,1.29,0.34,27.0,9.0,14.1,2.1,0
7.82,435.0,1.4,167.0,46.56,0.89,2.13,23.0,8.0,16.0,22.5,0
7.5,484.0,8.7,526.0,63.1,1.87,1.37,22.0,10.0,1.2,9.8,0
5.29,1371.0,4.6,343.0,60.57,2.39,0.53,24.0,13.0,8.6,10.8,0
7.82,427.0,1.4,63.0,29.7,0.43,0.27,0.0,0.0,2.3,1.6,1
5.09,726.0,6.6,524.0,59.57,1.26,0.73,20.0,3.0,12.4,11.7,0
8.19,1645.0,5.2,631.0,41.86,1.74,0.93,12.0,8.0,16.9,9.7,0
7.08,302.0,2.9,148.0,21.17,0.94,0.29,0.0,0.0,3.2,3.1,1
8.69,1515.0,7.2,683.0,47.63,1.9,2.85,21.0,9.0,10.3,7.5,0
5.76,631.0,7.3,322.0,32.17,1.89,1.47,20.0,5.0,3.7,11.8,0
6.97,420.0,1.7,102.0,22.73,0.79,0.2,,0.0,2.0,4.8,1
6.3,740.0,7.4,521.0,46.65,2.65,1.94,18.0,7.0,16.4,5.4,0
1.67,1160.0,7.4,318.0,18.98,1.13,0.21,,9.0,16.1,20.5,0
6.1,763.0,4.4,322.0,72.95,1.65,1.01,19.0,11.0,10.6,18.4,0
9.44,159.0,0.0,441.0,31.12,1.38,1.9,14.0,6.0,7.8,13.9,0
7.33,66.0,0.4,125.0,28.05,0.52,0.22,0.0,0.0,3.7,3.3,1
6.92,322.0,2.3,115.0,14.04,0.88,0.23,0.0,0.0,5.6,4.9,1
8.56,1204.0,2.5,740.0,54.59,2.5,0.19,17.0,15.0,6.8,18.5,0
6.57,560.0,3.4,578.0,63.59,2.62,1.27,18.0,4.0,15.9,7.9,0
7.48,393.0,3.0,129.0,21.1,0.65,0.39,0.0,0.0,2.4,3.5,1
7.84,1079.0,1.1,636.0,57.15,0.53,0.1,14.0,5.0,15.4,19.5,0
7.4,309.0,2.9,158.0,7.37,1.14,0.17,,0.0,3.8,1.9,1
6.4,1342.0,5.0,591.0,41.21,2.17,1.02,21.0,11.0,2.0,13.2,1
7.84,835.0,1.8,542.0,31.21,1.43,1.81,22.0,8.0,7.9,15.1,0
5.67,1029.0,9.3,421.0,49.74,2.4,1.06,27.0,5.0,6.0,5.4,0
7.12,293.0,2.1,143.0,15.63,0.47,0.36,0.0,0.0,0.0,4.1,1
7.28,431.0,1.7,115.0,26.73,1.04,0.12,0.0,0.0,1.8,3.5,1
7.22,340.0,1.4,158.0,33.44,0.61,0.19,0.0,0.0,5.1,1.9,1
7.4,415.0,1.7,164.0,23.82,0.7,0.11,0.0,0.0,5.6,1.1,1
7.85,123.0,1.0,128.0,11.94,0.78,0.2,,0.0,2.0,4.0,1
10.37,953.0,6.9,507.0,37.44,3.37,1.56,17.0,6.0,15.6,19.2,0
7.37,445.0,1.7,163.0,32.27,0.76,0.2,0.0,0.0,3.7,4.3,1
8.15,1916.0,2.7,304.0,44.14,2.21,0.35,13.0,8.0,6.9,13.0,0
7.25,370.0,2.4,72.0,18.86,1.03,0.22,0.0,0.0,3.5,3.5,1
7.87,1354.0,4.7,649.0,55.71,2.54,0.27,17.0,8.0,0.0,9.3,0
4.81,509.0,13.4,830.0,38.27,0.34,1.56,20.0,,9.4,10.5,0
8.39,1023.0,4.7,368.0,41.49,1.63,1.97,25.0,6.0,14.1,14.5,0
7.41,317.0,1.7,126.0,13.65,0.81,0.07,0.0,0.0,3.9,3.5,1
6.24,935.0,2.6,295.0,73.55,2.35,0.44,20.0,5.0,13.6,3.9,0
8.55,903.0,1.8,321.0,47.1,2.83,1.8,10.0,3.0,5.8,5.8,0
6.95,400.0,1.5,114.0,28.38,0.64,0.12,0.0,0.0,5.6,1.7,1
7.04,416.0,1.3,131.0,22.63,0.62,0.16,0.0,0.0,4.9,1.8,1
7.07,1345.0,10.6,120.0,52.78,1.72,1.37,23.0,5.0,0.0,6.4,0
5.74,509.0,3.6,717.0,38.91,1.05,2.07,,6.0,3.7,15.0,0
1.99,1846.0,6.6,533.0,33.01,2.39,2.32,20.0,10.0,6.6,6.3,0
4.91,1743.0,2.4,336.0,45.83,1.3,0.0,21.0,4.0,17.7,0.0,0
6.96,739.0,11.5,138.0,52.79,1.86,1.54,23.0,9.0,4.3,14.2,1
6.65,1920.0,0.0,192.0,46.64,2.27,1.58,16.0,7.0,9.4,2.1,0
7.22,1423.0,7.3,335.0,31.15,1.51,0.17,16.0,5.0,9.7,18.6,0
8.6,997.0,4.4,394.0,38.19,2.78,2.54,23.0,,4.8,11.0,0
8.08,274.0,1.8,136.0,23.8,0.71,0.04,0.0,0.0,4.9,0.7,1
5.65,979.0,0.6,414.0,54.66,1.19,2.52,19.0,13.0,7.9,12.4,0
7.08,1303.0,4.6,429.0,73.98,2.21,0.01,17.0,3.0,13.2,7.8,0
7.57,383.0,0.6,188.0,32.09,0.92,0.15,,,3.5,3.9,1
7.71,198.0,0.0,46.0,2.85,0.55,0.28,0.0,0.0,2.2,3.5,1
9.11,906.0,5.4,504.0,51.35,0.41,1.78,20.0,14.0,19.4,1.4,0
5.48,1224.0,7.3,286.0,58.88,0.59,0.04,23.0,9.0,15.7,13.5,0
6.39,643.0,3.6,209.0,61.11,0.99,1.04,27.0,11.0,11.3,10.1,1
5.83,1040.0,8.5,246.0,39.76,1.57,0.81,25.0,7.0,9.2,9.0,0
6.73,415.0,4.5,286.0,25.8,2.16,0.35,17.0,4.0,5.5,4.3,0
7.18,231.0,2.0,108.0,11.57,0.55,0.13,0.0,0.0,4.7,0.0,1
6.09,1234.0,3.1,763.0,25.78,2.51,0.06,20.0,,16.4,9.5,0
4.38,708.0,12.4,416.0,47.06,0.95,0.8,29.0,6.0,8.2,22.0,0
7.32,227.0,2.8,50.0,17.1,0.82,0.01,0.0,7.0,11.9,2.7,0
6.52,546.0,6.5,593.0,47.81,1.17,0.49,18.0,11.0,6.6,14.0,0
7.17,1044.0,0.9,495.0,53.78,1.49,2.69,15.0,12.0,19.6,10.1,0
7.36,280.0,2.1,194.0,5.14,0.58,0.15,0.0,0.0,4.0,3.5,1
7.92,930.0,7.0,106.0,30.49,0.28,3.2,24.0,,0.0,17.3,0
7.37,64.0,2.1,177.0,14.38,0.6,0.1,0.0,,2.3,2.4,1
4.72,1283.0,2.5,315.0,72.17,3.08,0.81,,14.0,15.7,19.8,0
6.64,1877.0,9.6,282.0,49.79,3.02,2.01,33.0,6.0,7.4,6.9,0
6.5,1139.0,7.7,412.0,46.3,3.13,1.15,26.0,4.0,22.3,22.5,0
7.14,547.0,2.2,173.0,26.29,0.98,0.31,0.0,0.0,2.1,1.0,1
6.48,698.0,5.8,427.0,55.7,2.78,1.17,19.0,14.0,12.7,11.9,1
7.86,396.0,9.9,504.0,55.11,2.05,1.37,22.0,,5.4,18.1,0
5.23,1065.0,5.5,547.0,64.37,1.79,0.6,18.0,4.0,7.9,3.3,0
6.41,1075.0,5.4,382.0,19.38,1.96,1.46,20.0,,17.5,0.0,0
5.87,978.0,2.1,0.0,45.27,2.04,2.04,12.0,6.0,9.5,14.9,0
7.79,1202.0,5.0,243.0,52.66,1.81,0.94,17.0,,9.7,11.7,0
7.91,584.0,5.7,64.0,58.87,0.82,0.15,31.0,6.0,5.6,4.4,0
6.88,353.0,2.0,90.0,29.27,0.63,0.22,0.0,0.0,3.7,1.1,1
8.27,447.0,4.4,386.0,39.64,1.14,0.91,26.0,5.0,15.5,13.1,0
7.78,1073.0,5.2,98.0,50.83,2.08,1.04,21.0,11.0,6.4,17.6,0
7.08,226.0,2.5,187.0,13.62,0.83,0.21,0.0,0.0,3.7,3.3,0
7.7,382.0,1.6,149.0,7.78,0.65,0.24,0.0,0.0,3.2,2.8,1
7.92,1757.0,6.5,518.0,29.14,1.01,0.61,25.0,5.0,17.1,16.4,0
7.62,1239.0,2.3,392.0,28.72,1.69,0.47,18.0,9.0,14.2,9.9,0
7.52,429.0,1.5,170.0,36.43,0.3,0.15,0.0,0.0,3.5,2.7,1
6.46,1452.0,12.9,603.0,53.77,1.23,0.56,22.0,5.0,19.4,14.0,0
7.39,403.0,0.6,194.0,18.19,0.77,0.02,,0.0,1.9,3.1,1
8.16,1448.0,7.9,260.0,44.74,0.93,2.98,24.0,14.0,24.9,3.7,0
7.14,347.0,0.5,110.0,18.43,0.8,0.25,0.0,0.0,3.7,3.4,1
11.1,409.0,7.4,390.0,57.62,2.96,2.2,18.0,11.0,14.7,20.8,0
7.3,1397.0,5.0,648.0,16.5,3.27,1.41,,5.0,20.6,15.7,0
7.06,781.0,3.5,203.0,44.98,1.14,2.11,20.0,4.0,14.4,26.1,0
5.88,915.0,4.9,424.0,25.4,2.19,1.79,21.0,12.0,17.1,5.6,0
7.46,371.0,2.1,190.0,59.87,1.98,0.48,20.0,7.0,18.5,3.8,0
5.69,1830.0,6.2,367.0,58.21,1.75,1.23,15.0,,9.9,10.4,0
7.78,95.0,2.2,133.0,23.98,0.81,0.25,0.0,0.0,4.4,1.8,1
7.9,0.0,2.0,274.0,39.13,0.87,1.38,17.0,7.0,8.6,20.6,0
7.19,431.0,1.7,248.0,28.97,0.73,0.16,0.0,0.0,0.7,3.5,1
7.61,1311.0,5.8,460.0,53.6,2.07,3.27,30.0,14.0,23.8,2.6,0
7.55,339.0,6.9,70.0,49.93,1.05,1.52,23.0,7.0,9.3,0.0,0
8.1,1010.0,6.8,470.0,29.31,1.14,1.1,28.0,6.0,10.8,14.1,0
8.19,962.0,3.9,538.0,35.53,1.8,3.61,20.0,7.0,9.7,18.0,0
7.12,608.0,6.6,529.0,45.89,1.88,0.93,20.0,,14.1,13.8,0
7.69,483.0,0.4,123.0,16.53,0.93,0.25,0.0,0.0,2.7,4.6,1
10.87,257.0,5.8,262.0,73.62,3.0,1.34,19.0,,12.8,6.5,0
4.24,1343.0,4.0,521.0,60.51,1.93,1.82,16.0,5.0,14.2,17.2,0
4.89,1136.0,2.8,423.0,46.82,2.21,0.0,17.0,3.0,12.1,18.0,0
9.75,1159.0,6.8,456.0,20.17,2.19,2.0,16.0,13.0,8.1,13.9,0
5.05,835.0,3.8,204.0,50.16,2.58,0.9,22.0,4.0,9.4,6.9,0
7.13,505.0,0.8,184.0,13.15,0.52,0.4,0.0,0.0,3.2,4.9,1
7.22,427.0,1.1,172.0,26.39,0.34,0.17,0.0,0.0,3.6,2.6,1
7.2,343.0,2.8,127.0,31.64,0.75,0.2,0.0,0.0,2.4,3.3,1
6.6,298.0,8.4,554.0,42.62,1.94,0.62,30.0,7.0,1.3,5.8,0
8.0,398.0,1.2,345.0,29.54,1.73,2.46,31.0,12.0,12.9,16.6,0
5.01,1619.0,6.8,307.0,25.53,2.05,1.98,21.0,4.0,11.4,8.8,0
7.14,1562.0,8.3,710.0,58.32,1.9,1.38,22.0,6.0,6.1,3.7,0
6.23,1412.0,7.4,133.0,6.67,2.34,0.95,,10.0,15.7,16.2,0
7.59,294.0,2.5,246.0,15.21,0.55,0.33,0.0,,1.2,5.2,1
8.2,1357.0,13.9,284.0,66.25,1.18,0.98,24.0,6.0,16.2,16.1,0
8.42,1122.0,3.6,506.0,43.23,2.19,0.97,21.0,7.0,22.8,1.1,0
7.49,379.0,1.5,189.0,16.28,0.71,0.24,0.0,0.0,6.5,2.6,1
7.37,297.0,0.8,184.0,6.41,0.79,0.17,0.0,0.0,2.8,4.5,1
9.97,583.0,9.9,339.0,54.5,1.46,0.46,15.0,6.0,7.4,11.8,0
7.04,1070.0,4.1,591.0,43.29,2.44,0.0,19.0,12.0,12.6,13.1,0
5.68,879.0,0.9,270.0,58.62,1.72,1.08,19.0,6.0,19.5,11.8,0
6.83,467.0,0.5,120.0,21.44,0.7,0.19,0.0,0.0,4.4,2.5,1
4.8,1332.0,3.4,606.0,45.91,0.0,1.12,27.0,8.0,16.8,16.0,0
9.26,1105.0,0.6,409.0,53.94,3.11,2.09,12.0,9.0,7.3,8.7,0
8.1,493.0,4.8,349.0,65.11,1.48,2.34,16.0,13.0,23.1,5.6,0
8.15,796.0,4.9,164.0,28.06,1.66,1.97,18.0,7.0,14.5,14.2,0
4.83,586.0,4.1,273.0,46.8,2.41,1.59,19.0,7.0,3.2,8.4,0
6.02,1129.0,6.7,358.0,43.04,3.05,0.51,17.0,11.0,9.8,9.8,0
7.09,1666.0,2.4,438.0,44.38,1.59,2.19,25.0,8.0,18.8,14.0,0
7.76,332.0,1.4,189.0,16.64,0.97,0.26,0.0,0.0,3.1,1.7,1
7.57,1058.0,6.0,254.0,41.8,1.9,3.22,18.0,9.0,12.8,10.5,0
7.49,1106.0,7.2,96.0,60.2,1.85,1.98,15.0,2.0,11.0,17.6,0
7.17,195.0,0.8,112.0,23.55,0.54,0.21,0.0,0.0,4.6,2.3,1
7.39,1126.0,1.7,643.0,53.22,1.79,1.6,15.0,12.0,6.2,3.5,0
5.19,1385.0,5.7,399.0,43.59,1.56,3.02,23.0,8.0,9.3,1.3,0
10.37,1471.0,0.0,691.0,70.66,2.81,0.27,9.0,13.0,12.9,2.9,1
6.4,579.0,1.8,428.0,35.54,0.28,0.0,18.0,3.0,10.7,19.2,0
7.02,1478.0,3.1,301.0,41.32,0.0,2.84,15.0,7.0,20.0,8.7,0
7.85,282.0,2.6,76.0,6.07,1.03,0.1,0.0,0.0,1.1,2.4,1
7.23,364.0,2.4,121.0,13.25,0.68,0.1,0.0,0.0,2.7,5.7,1
4.49,1233.0,6.8,172.0,34.43,1.67,1.21,14.0,8.0,6.8,9.3,0
7.24,1115.0,4.3,766.0,41.14,3.72,2.19,22.0,,7.4,2.1,0
7.42,476.0,0.4,96.0,24.16,0.79,0.18,0.0,0.0,4.4,0.6,1
8.38,497.0,7.8,273.0,54.81,2.19,1.83,22.0,,16.4,16.5,0
6.36,538.0,2.5,0.0,59.1,1.78,2.12,15.0,,13.0,10.1,0
9.39,1390.0,7.8,388.0,44.43,0.18,1.46,24.0,4.0,23.2,7.6,0
8.57,786.0,5.4,178.0,31.04,0.54,1.02,14.0,10.0,12.1,22.5,0
6.4,508.0,3.9,407.0,40.58,2.03,0.97,20.0,5.0,7.5,17.0,0
7.21,1515.0,2.8,277.0,36.42,2.45,2.71,21.0,9.0,15.0,9.2,1
7.79,333.0,1.3,122.0,26.02,0.61,0.12,0.0,0.0,5.7,4.6,1
6.87,212.0,7.0,494.0,45.35,3.76,1.38,23.0,10.0,7.3,8.5,0
6.28,991.0,5.6,227.0,48.12,1.23,0.53,,8.0,17.2,13.4,0
9.17,805.0,3.7,573.0,52.72,0.5,0.59,20.0,9.0,21.1,20.6,0
9.38,748.0,2.7,413.0,39.22,1.84,2.2,19.0,12.0,18.4,8.8,0
10.6,692.0,3.6,567.0,50.81,1.83,1.59,17.0,6.0,7.7,5.5,0
4.91,1601.0,5.2,112.0,59.98,2.25,0.0,24.0,6.0,6.5,14.4,0
7.15,372.0,2.1,214.0,23.45,0.7,0.26,0.0,0.0,0.1,1.4,1
3.08,1186.0,0.0,338.0,47.36,1.54,2.42,21.0,2.0,19.3,21.5,0
5.54,515.0,8.7,405.0,32.02,0.39,1.8,21.0,,15.7,11.3,0
7.69,263.0,1.9,217.0,0.0,0.36,0.16,0.0,0.0,4.0,3.8,1
4.79,594.0,2.8,248.0,36.27,1.28,0.43,27.0,7.0,5.8,15.9,0
7.02,1201.0,6.7,303.0,30.38,1.63,0.47,12.0,5.0,20.3,15.7,0
5.09,1037.0,6.1,0.0,31.41,2.03,0.0,26.0,4.0,10.4,12.5,0
8.32,1123.0,1.4,320.0,12.73,2.04,2.39,24.0,6.0,10.2,10.4,0
10.17,1279.0,4.3,808.0,21.46,1.7,0.89,21.0,12.0,4.4,5.6,0
7.11,711.0,8.2,154.0,44.68,3.06,0.6,25.0,9.0,11.5,15.4,0
7.63,815.0,4.6,429.0,33.22,2.46,1.48,26.0,9.0,6.8,17.6,0
6.08,1474.0,6.1,526.0,36.28,1.38,1.61,29.0,5.0,17.4,14.8,0
4.24,1095.0,7.2,568.0,34.01,1.18,1.27,26.0,7.0,18.6,12.1,0
5.82,0.0,4.5,484.0,15.45,1.52,0.0,24.0,8.0,13.7,3.7,0
7.54,280.0,1.7,231.0,18.34,0.56,0.25,0.0,0.0,2.1,1.4,1
7.95,338.0,2.1,135.0,20.54,0.88,0.19,0.0,0.0,3.6,3.7,1
7.58,723.0,8.0,504.0,47.22,3.06,2.0,30.0,10.0,28.1,1.2,0
7.66,726.0,10.9,485.0,39.88,1.34,1.63,18.0,6.0,10.4,6.7,0
8.44,1024.0,6.6,281.0,38.21,1.13,2.12,17.0,4.0,15.5,2.4,0
7.06,173.0,1.0,133.0,25.34,0.8,0.23,0.0,0.0,4.9,0.3,1
7.65,218.0,2.2,108.0,15.98,0.44,0.27,0.0,0.0,3.3,2.8,1
6.53,1447.0,5.2,197.0,22.48,1.26,0.72,15.0,3.0,10.8,11.5,0
3.93,0.0,4.5,220.0,51.31,1.18,0.18,19.0,11.0,12.7,11.6,0
6.85,1621.0,5.3,538.0,54.24,1.08,2.03,23.0,5.0,9.3,15.7,0
12.33,613.0,9.5,657.0,49.11,1.95,2.95,16.0,11.0,5.6,23.1,0
6.9,886.0,0.0,0.0,54.72,2.07,1.02,21.0,9.0,14.6,7.0,0
7.84,237.0,2.0,121.0,27.23,0.43,0.13,0.0,0.0,2.9,3.2,1
4.34,1572.0,6.2,296.0,67.38,1.33,2.08,21.0,9.0,22.4,14.2,0
7.05,269.0,2.2,101.0,30.58,0.57,0.2,0.0,0.0,2.9,6.3,1
7.5,910.0,7.3,4.0,23.97,2.04,1.81,24.0,9.0,15.2,3.6,0
8.23,1546.0,12.2,237.0,32.87,3.46,1.47,24.0,,6.8,9.1,0
5.38,500.0,3.2,144.0,50.45,0.61,1.02,17.0,8.0,10.3,1.0,0
7.1,263.0,2.7,203.0,24.81,0.67,0.24,0.0,0.0,2.1,7.1,1
6.96,990.0,3.0,357.0,41.07,0.65,1.86,21.0,7.0,8.6,11.5,0
7.81,1038.0,8.5,315.0,57.82,1.88,1.0,21.0,10.0,15.8,2.1,0
5.54,343.0,12.2,409.0,59.66,1.18,1.14,24.0,15.0,18.1,3.7,0
10.08,833.0,4.4,707.0,37.77,2.12,0.08,21.0,5.0,5.2,9.6,0
9.46,1105.0,5.2,623.0,50.1,2.27,1.04,18.0,3.0,5.6,7.4,0
5.1,1535.0,11.6,648.0,43.96,3.23,1.61,8.0,8.0,8.2,14.2,0
7.27,216.0,2.5,144.0,20.25,0.7,0.3,,0.0,2.7,5.7,1
6.87,1552.0,3.3,449.0,33.94,1.33,3.14,21.0,9.0,10.5,6.2,0
7.96,1032.0,6.1,321.0,37.58,1.89,3.59,20.0,10.0,19.8,12.5,0
7.09,777.0,10.3,307.0,53.51,2.67,2.73,19.0,4.0,13.1,3.9,0
5.52,960.0,2.3,536.0,43.9,1.23,0.3,21.0,,21.7,4.0,0
7.66,346.0,2.7,196.0,23.0,0.91,0.28,0.0,0.0,5.3,2.0,1
6.65,1028.0,5.8,186.0,29.08,2.11,0.0,19.0,9.0,15.9,0.0,0
3.16,1858.0,7.6,660.0,35.76,2.75,2.23,27.0,3.0,2.9,21.5,0
8.19,630.0,0.2,0.0,55.24,0.76,2.93,9.0,2.0,0.9,19.6,0
4.51,971.0,6.9,502.0,53.16,2.63,0.75,24.0,9.0,8.5,16.0,0
9.34,1120.0,5.1,434.0,42.1,2.64,1.46,15.0,11.0,1.7,13.6,0
7.91,252.0,1.4,145.0,15.47,0.66,0.1,0.0,0.0,4.2,2.3,1
7.0,353.0,1.3,186.0,20.88,0.55,0.23,0.0,0.0,1.8,5.4,1
6.84,256.0,2.3,185.0,36.2,0.67,0.36,0.0,0.0,3.4,3.1,1
6.81,218.0,1.3,163.0,26.38,0.81,0.21,0.0,0.0,0.8,3.2,1
7.67,843.0,10.5,485.0,35.83,1.65,2.56,22.0,11.0,11.6,7.0,0
3.08,916.0,7.0,738.0,50.94,2.99,1.39,23.0,8.0,13.0,13.3,0
7.16,375.0,1.1,152.0,15.73,0.72,0.1,,,3.4,2.2,1
7.19,466.0,0.8,182.0,27.65,0.91,0.21,,0.0,0.0,3.9,1
8.02,1469.0,5.6,273.0,52.45,2.07,1.54,19.0,,10.7,14.6,0
6.63,1622.0,5.3,125.0,61.35,2.6,2.06,22.0,10.0,16.5,13.4,0
7.46,257.0,0.8,115.0,17.97,0.77,0.38,19.0,0.0,4.2,2.2,0
8.81,580.0,0.0,478.0,56.59,1.84,0.1,17.0,7.0,7.1,14.2,0
5.78,853.0,1.8,750.0,76.7,2.12,0.52,26.0,9.0,14.3,25.9,0
4.95,1324.0,5.4,409.0,50.57,2.5,2.4,21.0,6.0,6.0,16.8,0
7.67,376.0,1.1,143.0,23.99,0.77,0.15,0.0,0.0,5.4,3.5,1
7.12,290.0,1.0,145.0,4.87,0.25,0.24,0.0,0.0,1.5,1.5,1
8.03,818.0,4.0,85.0,61.13,1.56,3.29,17.0,5.0,5.5,9.4,0
7.19,414.0,0.0,108.0,15.41,0.89,0.23,0.0,0.0,2.4,4.1,1
9.25,1286.0,2.3,503.0,40.41,0.0,2.08,15.0,10.0,3.0,12.0,0
7.27,314.0,1.3,128.0,16.12,0.83,0.46,0.0,,4.9,3.6,1
7.6,270.0,1.0,214.0,18.38,0.39,0.29,0.0,0.0,2.8,3.4,1
4.72,1454.0,2.9,52.0,39.94,2.72,1.63,30.0,9.0,19.0,14.8,0
4.9,1355.0,8.3,0.0,38.91,1.45,1.05,,,21.2,10.9,0
3.83,950.0,6.1,463.0,63.34,0.18,1.18,25.0,,10.1,10.0,0
7.2,1691.0,3.4,521.0,25.76,1.91,2.17,29.0,8.0,19.1,8.9,0
7.62,547.0,10.0,528.0,47.72,1.46,0.0,16.0,3.0,16.3,11.5,0
7.14,332.0,1.5,159.0,11.92,0.34,0.33,0.0,0.0,3.5,0.6,1
3.13,462.0,7.8,606.0,41.23,2.41,2.69,24.0,6.0,15.0,14.4,0
8.23,1357.0,5.5,347.0,39.8,0.67,2.07,21.0,8.0,18.6,3.7,0
7.27,633.0,2.5,562.0,41.79,0.37,1.25,22.0,5.0,0.1,21.3,0
8.66,1115.0,4.5,394.0,38.19,2.02,2.07,24.0,11.0,13.7,16.6,0
13.88,962.0,8.0,0.0,44.19,1.6,0.71,18.0,9.0,1.8,5.4,0
7.49,504.0,4.2,357.0,72.47,2.14,2.69,17.0,4.0,18.1,17.7,0
8.43,848.0,5.6,554.0,45.42,1.65,0.37,21.0,13.0,12.0,11.0,0
7.82,348.0,6.2,315.0,40.78,1.74,1.5,27.0,4.0,12.4,17.4,0
8.61,1660.0,3.6,478.0,59.9,1.29,2.38,20.0,9.0,23.2,10.8,0
7.25,369.0,0.4,170.0,19.96,0.67,0.13,0.0,,2.4,0.3,1
7.23,314.0,2.5,129.0,18.31,0.68,0.1,0.0,0.0,1.8,1.4,1
6.05,531.0,2.5,117.0,69.88,0.52,2.19,18.0,5.0,14.7,17.2,0
8.37,942.0,1.0,217.0,49.81,1.2,1.78,18.0,4.0,11.2,6.4,0
5.23,587.0,8.7,581.0,48.87,0.99,2.35,12.0,7.0,15.0,17.8,0
7.41,98.0,2.8,98.0,48.82,0.51,0.47,0.0,0.0,3.3,3.3,1
7.25,310.0,2.3,127.0,17.73,0.83,0.29,0.0,,1.7,3.9,1
5.38,490.0,6.8,307.0,41.66,0.74,3.45,13.0,7.0,21.2,8.5,0
7.84,217.0,0.7,112.0,15.34,0.87,0.13,0.0,0.0,5.0,5.1,1
5.77,1246.0,5.6,349.0,42.34,1.72,1.65,16.0,3.0,10.3,10.0,0
7.5,261.0,2.3,130.0,13.45,0.78,0.16,0.0,0.0,2.1,3.9,1
7.85,489.0,0.5,622.0,35.13,1.78,1.36,13.0,9.0,8.9,5.9,0
7.39,0.0,3.6,547.0,27.13,1.51,0.83,21.0,5.0,10.6,10.4,0
